sequence_id,active_region,t_obs_end,frame_0,frame_1,frame_2,frame_3,target_window_start,target_window_end,binary_target_MX_24_48h,multiclass_target,log10_peak_flux
SEQ_AR-12028_201404021150,AR-12028,2014-04-02T11:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12028_T000_20140402000000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12028_T001_20140402070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12028_T002_20140402103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12028_T003_20140402115000.fits,2014-04-03T11:50:00+00:00,2014-04-04T11:50:00+00:00,0,0,-8.0
SEQ_AR-12032_201404181922,AR-12032,2014-04-18T19:22:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12032_T000_20140418073201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12032_T001_20140418143201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12032_T002_20140418180201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12032_T003_20140418192201.fits,2014-04-19T19:22:01+00:00,2014-04-20T19:22:01+00:00,0,1,-5.2573
SEQ_AR-12033_201404101150,AR-12033,2014-04-10T11:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12033_T000_20140410000000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12033_T001_20140410070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12033_T002_20140410103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12033_T003_20140410115000.fits,2014-04-11T11:50:00+00:00,2014-04-12T11:50:00+00:00,0,0,-8.0
SEQ_AR-12034_201404200507,AR-12034,2014-04-20T05:07:15+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12034_T000_20140419171715.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12034_T001_20140420001715.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12034_T002_20140420034715.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12034_T003_20140420050715.fits,2014-04-21T05:07:15+00:00,2014-04-22T05:07:15+00:00,0,1,-5.699
SEQ_AR-12036_201404200624,AR-12036,2014-04-20T06:24:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12036_T000_20140419183401.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12036_T001_20140420013401.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12036_T002_20140420050401.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12036_T003_20140420062401.fits,2014-04-21T06:24:01+00:00,2014-04-22T06:24:01+00:00,0,1,-5.8502
SEQ_AR-12037_201404200541,AR-12037,2014-04-20T05:41:53+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12037_T000_20140419175153.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12037_T001_20140420005153.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12037_T002_20140420042153.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12037_T003_20140420054153.fits,2014-04-21T05:41:53+00:00,2014-04-22T05:41:53+00:00,0,0,-8.0
SEQ_AR-12038_201404161150,AR-12038,2014-04-16T11:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T000_20140416000000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T001_20140416070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T002_20140416103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T003_20140416115000.fits,2014-04-17T11:50:00+00:00,2014-04-18T11:50:00+00:00,0,0,-8.0
SEQ_AR-12038_201404210802,AR-12038,2014-04-21T08:02:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T001_20140416070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T002_20140416103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T003_20140416115000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T000_20140421080200.fits,2014-04-22T08:02:00+00:00,2014-04-23T08:02:00+00:00,0,1,-5.2218
SEQ_AR-12038_201404211502,AR-12038,2014-04-21T15:02:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T002_20140416103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T003_20140416115000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T000_20140421080200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T001_20140421150200.fits,2014-04-22T15:02:00+00:00,2014-04-23T15:02:00+00:00,0,1,-5.2218
SEQ_AR-12038_201404211832,AR-12038,2014-04-21T18:32:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T003_20140416115000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T000_20140421080200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T001_20140421150200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T002_20140421183200.fits,2014-04-22T18:32:00+00:00,2014-04-23T18:32:00+00:00,0,1,-5.2218
SEQ_AR-12038_201404211952,AR-12038,2014-04-21T19:52:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T000_20140421080200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T001_20140421150200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T002_20140421183200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12038_T003_20140421195200.fits,2014-04-22T19:52:00+00:00,2014-04-23T19:52:00+00:00,0,1,-5.2218
SEQ_AR-12039_201404180417,AR-12039,2014-04-18T04:17:55+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12039_T000_20140417162755.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12039_T001_20140417232755.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12039_T002_20140418025755.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12039_T003_20140418041755.fits,2014-04-19T04:17:55+00:00,2014-04-20T04:17:55+00:00,0,0,-8.0
SEQ_AR-12044_201404242343,AR-12044,2014-04-24T23:43:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12044_T000_20140424115300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12044_T001_20140424185300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12044_T002_20140424222300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12044_T003_20140424234300.fits,2014-04-25T23:43:00+00:00,2014-04-26T23:43:00+00:00,0,0,-8.0
SEQ_AR-12049_201405070617,AR-12049,2014-05-07T06:17:04+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12049_T000_20140506182704.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12049_T001_20140507012704.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12049_T002_20140507045704.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12049_T003_20140507061704.fits,2014-05-08T06:17:04+00:00,2014-05-09T06:17:04+00:00,0,0,-8.0
SEQ_AR-12056_201405122214,AR-12056,2014-05-12T22:14:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12056_T000_20140512102401.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12056_T001_20140512172401.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12056_T002_20140512205401.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12056_T003_20140512221401.fits,2014-05-13T22:14:01+00:00,2014-05-14T22:14:01+00:00,0,1,-5.0969
SEQ_AR-12057_201405102149,AR-12057,2014-05-10T21:49:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12057_T000_20140510095900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12057_T001_20140510165900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12057_T002_20140510202900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12057_T003_20140510214900.fits,2014-05-11T21:49:00+00:00,2014-05-12T21:49:00+00:00,0,0,-8.0
SEQ_AR-12060_201405190138,AR-12060,2014-05-19T01:38:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12060_T000_20140518134801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12060_T001_20140518204801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12060_T002_20140519001801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12060_T003_20140519013801.fits,2014-05-20T01:38:01+00:00,2014-05-21T01:38:01+00:00,0,1,-5.6507
SEQ_AR-12064_201405151302,AR-12064,2014-05-15T13:02:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12064_T000_20140515011200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12064_T001_20140515081200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12064_T002_20140515114200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12064_T003_20140515130200.fits,2014-05-16T13:02:00+00:00,2014-05-17T13:02:00+00:00,0,0,-8.0
SEQ_AR-12072_201405272350,AR-12072,2014-05-27T23:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12072_T000_20140527120000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12072_T001_20140527190000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12072_T002_20140527223000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12072_T003_20140527235000.fits,2014-05-28T23:50:00+00:00,2014-05-29T23:50:00+00:00,0,0,-8.0
SEQ_AR-12076_201405301313,AR-12076,2014-05-30T13:13:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12076_T000_20140530012301.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12076_T001_20140530082301.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12076_T002_20140530115301.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12076_T003_20140530131301.fits,2014-05-31T13:13:01+00:00,2014-06-01T13:13:01+00:00,0,0,-6.1513
SEQ_AR-12079_201406022325,AR-12079,2014-06-02T23:25:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12079_T000_20140602113500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12079_T001_20140602183500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12079_T002_20140602220500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12079_T003_20140602232500.fits,2014-06-03T23:25:00+00:00,2014-06-04T23:25:00+00:00,0,0,-8.0
SEQ_AR-12082_201406131152,AR-12082,2014-06-13T11:52:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12082_T000_20140612235200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12082_T001_20140613070200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12082_T002_20140613103200.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12082_T003_20140613115200.fits,2014-06-14T11:52:00+00:00,2014-06-15T11:52:00+00:00,0,1,-5.5315
SEQ_AR-12083_201406061150,AR-12083,2014-06-06T11:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12083_T000_20140606000000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12083_T001_20140606070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12083_T002_20140606103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12083_T003_20140606115000.fits,2014-06-07T11:50:00+00:00,2014-06-08T11:50:00+00:00,0,1,-5.4523
SEQ_AR-12084_201406101616,AR-12084,2014-06-10T16:16:30+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12084_T000_20140610042630.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12084_T001_20140610112630.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12084_T002_20140610145630.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12084_T003_20140610161630.fits,2014-06-11T16:16:30+00:00,2014-06-12T16:16:30+00:00,0,0,-8.0
SEQ_AR-12085_201406131913,AR-12085,2014-06-13T19:13:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12085_T000_20140613072300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12085_T001_20140613142300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12085_T002_20140613175300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12085_T003_20140613191300.fits,2014-06-14T19:13:00+00:00,2014-06-15T19:13:00+00:00,0,1,-5.5492
SEQ_AR-12089_201406191537,AR-12089,2014-06-19T15:37:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12089_T000_20140619034700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12089_T001_20140619104700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12089_T002_20140619141700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12089_T003_20140619153700.fits,2014-06-20T15:37:00+00:00,2014-06-21T15:37:00+00:00,0,0,-8.0
SEQ_AR-12092_201406220438,AR-12092,2014-06-22T04:38:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12092_T000_20140621164801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12092_T001_20140621234801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12092_T002_20140622031801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12092_T003_20140622043801.fits,2014-06-23T04:38:01+00:00,2014-06-24T04:38:01+00:00,0,0,-6.3062
SEQ_AR-12093_201406211109,AR-12093,2014-06-21T11:09:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12093_T000_20140620231900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12093_T001_20140621061900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12093_T002_20140621094900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12093_T003_20140621110900.fits,2014-06-22T11:09:00+00:00,2014-06-23T11:09:00+00:00,0,1,-5.6072
SEQ_AR-12097_201407020321,AR-12097,2014-07-02T03:21:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12097_T000_20140701153159.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12097_T001_20140701223159.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12097_T002_20140702020159.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12097_T003_20140702032159.fits,2014-07-03T03:21:59+00:00,2014-07-04T03:21:59+00:00,0,0,-8.0
SEQ_AR-12103_201406291150,AR-12103,2014-06-29T11:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12103_T000_20140629000000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12103_T001_20140629070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12103_T002_20140629103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12103_T003_20140629115000.fits,2014-06-30T11:50:00+00:00,2014-07-01T11:50:00+00:00,0,0,-8.0
SEQ_AR-12105_201407010055,AR-12105,2014-07-01T00:55:19+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12105_T000_20140630130519.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12105_T001_20140630200519.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12105_T002_20140630233519.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12105_T003_20140701005519.fits,2014-07-02T00:55:19+00:00,2014-07-03T00:55:19+00:00,0,0,-8.0
SEQ_AR-12106_201406301150,AR-12106,2014-06-30T11:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12106_T000_20140630000000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12106_T001_20140630070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12106_T002_20140630103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12106_T003_20140630115000.fits,2014-07-01T11:50:00+00:00,2014-07-02T11:50:00+00:00,1,2,-4.7833
SEQ_AR-12109_201407120853,AR-12109,2014-07-12T08:53:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12109_T000_20140711210301.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12109_T001_20140712040301.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12109_T002_20140712073301.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12109_T003_20140712085301.fits,2014-07-13T08:53:01+00:00,2014-07-14T08:53:01+00:00,0,1,-5.1232
SEQ_AR-12121_201407292257,AR-12121,2014-07-29T22:57:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12121_T000_20140729110700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12121_T001_20140729180700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12121_T002_20140729213700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12121_T003_20140729225700.fits,2014-07-30T22:57:00+00:00,2014-07-31T22:57:00+00:00,0,0,-8.0
